title,price,store,image_url,product_url,rating,review_count
Ноутбук Apple MacBook Air 13 M5 16GB 512GB SSD Silver,18579000.0,radius,https://new.api.radius.uz/media/images/product/338a3a6d5bde440e8c6a669e8c87cce5.webp,https://radius.uz/product/13390-noutbuk-apple-macbook-air-13-m5-ssd,,
Ноутбук Apple MacBook Neo Touch ID 8GB 512GB SSD Indigo (Темно-синий),11649000.0,radius,https://new.api.radius.uz/media/images/product/99492abbc7d34c3d9e41c201df2a4b23.jpg,https://radius.uz/product/13022-noutbuk-apple-macbook-neo-touch-id-ssd-indigo,,
Смартфон iPhone 17 Pro Max 256GB Silver (Серый),19679000.0,radius,https://new.api.radius.uz/media/images/product/0827ebff049a4c98aabb797c2268e5d4.webp,https://radius.uz/product/12412-smartfon-iphone-17-pro,,
Смартфон iPhone 17 Pro 256GB Silver (Серый),18099000.0,radius,https://new.api.radius.uz/media/images/product/72385697e5d24f8a81c521e0f277f166.webp,https://radius.uz/product/12421-smartfon-iphone-17-pro-new,,
Смартфон iPhone 17 Pro 256GB Cosmic Orange (Оранжевый),18099000.0,radius,https://new.api.radius.uz/media/images/product/992a8a8b9380486a8a31fecf480bf5a5.webp,https://radius.uz/product/12414-smartfon-iphone-17-pro-cosmic,,
Смартфон iPhone 17 256GB White (Белый),14399000.0,radius,https://new.api.radius.uz/media/images/product/c49eddb8ef72425093d5b8dc275c076f.webp,https://radius.uz/product/12419-smartfon-iphone-17,,
Смартфон iPhone Air 256GB Space Black (Черный),15499000.0,radius,https://new.api.radius.uz/media/images/product/cbe8f467c3f34799956767f88e0c9ebb.webp,https://radius.uz/product/12442-smartfon-iphone,,
Умные часы Apple Watch Series 11 GPS 42мм Silver (Серый),5999000.0,radius,https://new.api.radius.uz/media/images/product/acd53857bd21483e8fa4903cf9b07b5a.webp,https://radius.uz/product/12995-umnye-chasy-apple-watch-series-11-gps-42,,
"Planshet Apple iPad 10.9"" 64GB Wi-Fi + Cellular Pink (A2757)",7181000.0,radius,https://new.api.radius.uz/media/images/product/aa6d58c991914f71b5d16e986595d5aa.webp,https://radius.uz/product/9443-planshet-apple-ipad-109-2,,
Стилус Apple Pencil (UCB-C) A3085,1149000.0,radius,https://new.api.radius.uz/media/images/product/9235f6736c054eb3942127578bd3b683.webp,https://radius.uz/product/13329-stilus-apple-pencil-a3085,,
"Planshet Apple iPad Air 10.9"" 64GB Wi-Fi binafsha rang (A2588)",6528000.0,radius,https://new.api.radius.uz/media/images/product/1d6f57bb4858432ba20bec61cf282166.webp,https://radius.uz/product/9435-planshet-apple-ipad-air-109,,
